dataset,n,m,metodo,tiempo,costo,memoria,vecindad,iteraciones
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 25 300,309.7,2474,160,25,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 30 300,337.175,2443,160,30,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 35 300,364.996,2467,160,35,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 40 300,415.288,2465,160,40,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 45 300,428.455,2466,160,45,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 50 300,465.714,2465,160,50,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 55 300,490.916,2472,160,55,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 60 300,521.453,2473,160,60,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 65 300,548.324,2473,160,65,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 70 300,580.346,2473,160,70,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 75 300,609.72,2473,160,75,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 80 300,635.803,2440,160,80,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 85 300,664.702,2440,160,85,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 90 300,769.522,2440,160,90,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 95 300,779.666,2474,160,95,300
sol_optimas,195,18915.0,TABU_ESTRUCTURA 160 100 300,805.939,2474,160,100,300
sol_optimas,152,11476.0,TABU_CICLOS 160 5 300,242.033,77542,160,5,300
sol_optimas,152,11476.0,TABU_CICLOS 160 10 300,348.368,76990,160,10,300
sol_optimas,152,11476.0,TABU_CICLOS 160 15 300,509.35,76696,160,15,300
sol_optimas,152,11476.0,TABU_CICLOS 160 20 300,680.236,75379,160,20,300
sol_optimas,152,11476.0,TABU_CICLOS 160 25 300,826.27,75519,160,25,300
sol_optimas,152,11476.0,TABU_CICLOS 160 30 300,992.125,74552,160,30,300
sol_optimas,152,11476.0,TABU_CICLOS 160 35 300,1091.01,74546,160,35,300
sol_optimas,152,11476.0,TABU_CICLOS 160 40 300,1294.45,74546,160,40,300
sol_optimas,152,11476.0,TABU_CICLOS 160 45 300,1408.3,74546,160,45,300
sol_optimas,152,11476.0,TABU_CICLOS 160 50 300,1568.17,74550,160,50,300
sol_optimas,152,11476.0,TABU_CICLOS 160 55 300,1710.95,74546,160,55,300
sol_optimas,152,11476.0,TABU_CICLOS 160 60 300,1869.04,75680,160,60,300
sol_optimas,152,11476.0,TABU_CICLOS 160 65 300,2046.93,75073,160,65,300
sol_optimas,152,11476.0,TABU_CICLOS 160 70 300,2169.36,75302,160,70,300
sol_optimas,152,11476.0,TABU_CICLOS 160 75 300,2449.53,75306,160,75,300
sol_optimas,152,11476.0,TABU_CICLOS 160 80 300,2523.42,75306,160,80,300
sol_optimas,152,11476.0,TABU_CICLOS 160 85 300,2871.38,75306,160,85,300
sol_optimas,152,11476.0,TABU_CICLOS 160 90 300,3005.1,75306,160,90,300
sol_optimas,152,11476.0,TABU_CICLOS 160 95 300,2927.07,75306,160,95,300
sol_optimas,152,11476.0,TABU_CICLOS 160 100 300,3349.99,75302,160,100,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 5 300,114.471,77150,160,5,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 10 300,133.753,77070,160,10,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 15 300,152.388,76715,160,15,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 20 300,172.167,75375,160,20,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 25 300,191.679,75517,160,25,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 30 300,210.359,74571,160,30,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 35 300,227.948,74550,160,35,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 40 300,248.769,74546,160,40,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 45 300,271.089,74550,160,45,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 50 300,286.624,74550,160,50,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 55 300,306.376,74550,160,55,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 60 300,323.72,75684,160,60,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 65 300,343.162,75073,160,65,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 70 300,362.357,75306,160,70,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 75 300,396.671,75306,160,75,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 80 300,418.383,75306,160,80,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 85 300,436.598,75306,160,85,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 90 300,456.579,75306,160,90,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 95 300,476.617,75306,160,95,300
sol_optimas,152,11476.0,TABU_ESTRUCTURA 160 100 300,494.59,75302,160,100,300
sol_optimas,400,79800.0,TABU_CICLOS 160 5 300,1952.38,16098,160,5,300
sol_optimas,400,79800.0,TABU_CICLOS 160 10 300,3253.94,16285,160,10,300
sol_optimas,400,79800.0,TABU_CICLOS 160 15 300,4418.94,16133,160,15,300
sol_optimas,400,79800.0,TABU_CICLOS 160 20 300,5774.29,16162,160,20,300
sol_optimas,400,79800.0,TABU_CICLOS 160 25 300,7286.82,16222,160,25,300
sol_optimas,400,79800.0,TABU_CICLOS 160 30 300,8312.63,16218,160,30,300
sol_optimas,400,79800.0,TABU_CICLOS 160 35 300,9584.37,16162,160,35,300
sol_optimas,400,79800.0,TABU_CICLOS 160 40 300,13778.2,16223,160,40,300
sol_optimas,400,79800.0,TABU_CICLOS 160 45 300,16935.6,16282,160,45,300
sol_optimas,400,79800.0,TABU_CICLOS 160 50 300,19603.0,16226,160,50,300
sol_optimas,400,79800.0,TABU_CICLOS 160 55 300,21314.2,16230,160,55,300
sol_optimas,400,79800.0,TABU_CICLOS 160 60 300,17078.8,16195,160,60,300
sol_optimas,400,79800.0,TABU_CICLOS 160 65 300,18620.3,16195,160,65,300
sol_optimas,400,79800.0,TABU_CICLOS 160 70 300,20076.6,16150,160,70,300
sol_optimas,400,79800.0,TABU_CICLOS 160 75 300,19598.6,16150,160,75,300
sol_optimas,400,79800.0,TABU_CICLOS 160 80 300,22408.0,16150,160,80,300
sol_optimas,400,79800.0,TABU_CICLOS 160 85 300,24730.0,16197,160,85,300
sol_optimas,400,79800.0,TABU_CICLOS 160 90 300,27202.4,16197,160,90,300
sol_optimas,400,79800.0,TABU_CICLOS 160 95 300,28955.0,16197,160,95,300
sol_optimas,400,79800.0,TABU_CICLOS 160 100 300,28187.7,16150,160,100,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 5 300,790.585,16294,160,5,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 10 300,891.715,16369,160,10,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 15 300,1040.28,16133,160,15,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 20 300,1126.56,16167,160,20,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 25 300,1247.7,16222,160,25,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 30 300,1379.12,16212,160,30,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 35 300,1477.61,16170,160,35,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 40 300,1601.2,16236,160,40,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 45 300,1724.22,16282,160,45,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 50 300,1893.79,16236,160,50,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 55 300,1962.96,16230,160,55,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 60 300,2081.84,16195,160,60,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 65 300,2198.1,16195,160,65,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 70 300,2303.35,16150,160,70,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 75 300,2451.28,16150,160,75,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 80 300,2565.94,16150,160,80,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 85 300,2957.81,16197,160,85,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 90 300,3082.84,16197,160,90,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 95 300,3190.2,16197,160,95,300
sol_optimas,400,79800.0,TABU_ESTRUCTURA 160 100 300,3318.08,16150,160,100,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 5 300,15109.1,241630,160,5,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 10 300,26193.6,238462,160,10,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 15 300,40586.7,238139,160,15,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 20 300,51934.5,237761,160,20,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 25 300,62037.2,237615,160,25,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 30 300,76073.9,239334,160,30,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 35 300,88877.7,239110,160,35,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 40 300,98792.6,239051,160,40,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 45 300,114341.0,238846,160,45,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 50 300,122325.0,239258,160,50,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 55 300,130238.0,239431,160,55,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 60 300,144280.0,239454,160,60,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 65 300,153368.0,239459,160,65,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 70 300,174366.0,237914,160,70,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 75 300,174839.0,239904,160,75,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 80 300,191457.0,240004,160,80,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 85 300,198211.0,238459,160,85,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 90 300,221961.0,239329,160,90,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 95 300,229807.0,239329,160,95,300
sol_optimas,1060,561270.0,TABU_CICLOS 160 100 300,246520.0,239329,160,100,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 5 300,7286.5,241860,160,5,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 10 300,7851.6,238473,160,10,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 15 300,8958.2,238607,160,15,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 20 300,9686.75,238372,160,20,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 25 300,10693.9,238129,160,25,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 30 300,11465.7,239624,160,30,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 35 300,12223.1,239736,160,35,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 40 300,13020.7,239880,160,40,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 45 300,14127.9,239339,160,45,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 50 300,14753.2,240029,160,50,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 55 300,15535.6,239986,160,55,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 60 300,16252.9,239927,160,60,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 65 300,17021.1,239965,160,65,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 70 300,17782.2,238374,160,70,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 75 300,18764.2,240624,160,75,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 80 300,19542.3,240724,160,80,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 85 300,20225.9,239102,160,85,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 90 300,21088.3,239914,160,90,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 95 300,24205.3,239914,160,95,300
sol_optimas,1060,561270.0,TABU_ESTRUCTURA 160 100 300,25176.3,239914,160,100,300
sol_optimas,783,306153.0,TABU_CICLOS 160 5 300,8943.96,9393,160,5,300
sol_optimas,783,306153.0,TABU_CICLOS 160 10 300,15450.5,9318,160,10,300
sol_optimas,783,306153.0,TABU_CICLOS 160 15 300,22927.1,9397,160,15,300
sol_optimas,783,306153.0,TABU_CICLOS 160 20 300,28962.0,9340,160,20,300
sol_optimas,783,306153.0,TABU_CICLOS 160 25 300,36400.0,9306,160,25,300
sol_optimas,783,306153.0,TABU_CICLOS 160 30 300,41767.3,9291,160,30,300
sol_optimas,783,306153.0,TABU_CICLOS 160 35 300,48501.2,9334,160,35,300
sol_optimas,783,306153.0,TABU_CICLOS 160 40 300,54188.2,9330,160,40,300
sol_optimas,783,306153.0,TABU_CICLOS 160 45 300,64080.8,9303,160,45,300
sol_optimas,783,306153.0,TABU_CICLOS 160 50 300,70300.6,9257,160,50,300
sol_optimas,783,306153.0,TABU_CICLOS 160 55 300,78781.6,9303,160,55,300
sol_optimas,783,306153.0,TABU_CICLOS 160 60 300,86890.9,9386,160,60,300
sol_optimas,783,306153.0,TABU_CICLOS 160 65 300,92670.1,9311,160,65,300
sol_optimas,783,306153.0,TABU_CICLOS 160 70 300,96902.6,9286,160,70,300
sol_optimas,783,306153.0,TABU_CICLOS 160 75 300,101766.0,9286,160,75,300
sol_optimas,783,306153.0,TABU_CICLOS 160 80 300,111163.0,9319,160,80,300
sol_optimas,783,306153.0,TABU_CICLOS 160 85 300,121540.0,9324,160,85,300
sol_optimas,783,306153.0,TABU_CICLOS 160 90 300,127512.0,9289,160,90,300
sol_optimas,783,306153.0,TABU_CICLOS 160 95 300,135212.0,9289,160,95,300
sol_optimas,783,306153.0,TABU_CICLOS 160 100 300,143076.0,9313,160,100,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 5 300,3398.58,9403,160,5,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 10 300,3993.16,9352,160,10,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 15 300,4473.41,9406,160,15,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 20 300,4886.99,9362,160,20,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 25 300,5200.34,9318,160,25,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 30 300,5727.82,9316,160,30,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 35 300,6442.01,9334,160,35,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 40 300,6661.0,9333,160,40,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 45 300,7233.09,9303,160,45,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 50 300,7769.25,9288,160,50,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 55 300,8126.6,9328,160,55,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 60 300,8547.45,9389,160,60,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 65 300,9077.14,9334,160,65,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 70 300,9418.48,9306,160,70,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 75 300,9882.43,9321,160,75,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 80 300,10313.7,9359,160,80,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 85 300,10990.8,9364,160,85,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 90 300,12573.3,9322,160,90,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 95 300,13088.9,9322,160,95,300
sol_optimas,783,306153.0,TABU_ESTRUCTURA 160 100 300,13450.0,9350,160,100,300
sol_optimas,70,2415.0,TABU_CICLOS 160 5 300,43.7344,705,160,5,300
sol_optimas,70,2415.0,TABU_CICLOS 160 10 300,69.6904,711,160,10,300
sol_optimas,70,2415.0,TABU_CICLOS 160 15 300,90.1052,692,160,15,300
sol_optimas,70,2415.0,TABU_CICLOS 160 20 300,104.554,685,160,20,300
sol_optimas,70,2415.0,TABU_CICLOS 160 25 300,127.9,683,160,25,300
sol_optimas,70,2415.0,TABU_CICLOS 160 30 300,151.029,683,160,30,300
sol_optimas,70,2415.0,TABU_CICLOS 160 35 300,171.902,686,160,35,300
sol_optimas,70,2415.0,TABU_CICLOS 160 40 300,200.851,686,160,40,300
sol_optimas,70,2415.0,TABU_CICLOS 160 45 300,250.104,698,160,45,300
sol_optimas,70,2415.0,TABU_CICLOS 160 50 300,274.837,702,160,50,300
sol_optimas,70,2415.0,TABU_CICLOS 160 55 300,291.499,697,160,55,300
sol_optimas,70,2415.0,TABU_CICLOS 160 60 300,314.156,693,160,60,300
sol_optimas,70,2415.0,TABU_CICLOS 160 65 300,331.938,693,160,65,300
sol_optimas,70,2415.0,TABU_CICLOS 160 70 300,360.368,685,160,70,300
sol_optimas,70,2415.0,TABU_CICLOS 160 75 300,350.489,683,160,75,300
sol_optimas,70,2415.0,TABU_CICLOS 160 80 300,406.811,685,160,80,300
sol_optimas,70,2415.0,TABU_CICLOS 160 85 300,412.818,686,160,85,300
sol_optimas,70,2415.0,TABU_CICLOS 160 90 300,460.738,690,160,90,300
sol_optimas,70,2415.0,TABU_CICLOS 160 95 300,494.922,690,160,95,300
sol_optimas,70,2415.0,TABU_CICLOS 160 100 300,478.681,686,160,100,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 5 300,27.1922,727,160,5,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 10 300,32.4149,703,160,10,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 15 300,36.7939,692,160,15,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 20 300,41.2466,690,160,20,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 25 300,46.8764,687,160,25,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 30 300,48.06,687,160,30,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 35 300,51.8684,686,160,35,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 40 300,57.9909,689,160,40,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 45 300,61.3445,691,160,45,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 50 300,64.8414,687,160,50,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 55 300,69.2284,687,160,55,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 60 300,74.1075,692,160,60,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 65 300,79.922,692,160,65,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 70 300,84.5518,690,160,70,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 75 300,86.8324,690,160,75,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 80 300,91.6002,688,160,80,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 85 300,97.0086,686,160,85,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 90 300,98.9357,693,160,90,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 95 300,104.233,690,160,95,300
sol_optimas,70,2415.0,TABU_ESTRUCTURA 160 100 300,107.513,687,160,100,300
sol_optimas,575,165025.0,TABU_CICLOS 160 5 300,4570.35,7206,160,5,300
sol_optimas,575,165025.0,TABU_CICLOS 160 10 300,7580.82,7081,160,10,300
sol_optimas,575,165025.0,TABU_CICLOS 160 15 300,11327.5,7063,160,15,300
sol_optimas,575,165025.0,TABU_CICLOS 160 20 300,14950.8,7079,160,20,300
sol_optimas,575,165025.0,TABU_CICLOS 160 25 300,23330.9,7039,160,25,300
sol_optimas,575,165025.0,TABU_CICLOS 160 30 300,28315.3,7049,160,30,300
sol_optimas,575,165025.0,TABU_CICLOS 160 35 300,27472.7,7068,160,35,300
sol_optimas,575,165025.0,TABU_CICLOS 160 40 300,38668.6,7058,160,40,300
sol_optimas,575,165025.0,TABU_CICLOS 160 45 300,38587.2,7082,160,45,300
sol_optimas,575,165025.0,TABU_CICLOS 160 50 300,47059.8,7084,160,50,300
sol_optimas,575,165025.0,TABU_CICLOS 160 55 300,44086.6,7049,160,55,300
sol_optimas,575,165025.0,TABU_CICLOS 160 60 300,53575.3,7067,160,60,300
sol_optimas,575,165025.0,TABU_CICLOS 160 65 300,56591.1,7085,160,65,300
sol_optimas,575,165025.0,TABU_CICLOS 160 70 300,62695.2,7085,160,70,300
sol_optimas,575,165025.0,TABU_CICLOS 160 75 300,61978.5,7076,160,75,300
sol_optimas,575,165025.0,TABU_CICLOS 160 80 300,72123.8,7085,160,80,300
sol_optimas,575,165025.0,TABU_CICLOS 160 85 300,83666.8,7140,160,85,300
sol_optimas,575,165025.0,TABU_CICLOS 160 90 300,86642.0,7139,160,90,300
sol_optimas,575,165025.0,TABU_CICLOS 160 95 300,90342.9,7135,160,95,300
sol_optimas,575,165025.0,TABU_CICLOS 160 100 300,100940.0,7107,160,100,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 5 300,1670.16,7257,160,5,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 10 300,1898.72,7108,160,10,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 15 300,2158.79,7067,160,15,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 20 300,2415.92,7106,160,20,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 25 300,2644.18,7058,160,25,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 30 300,2945.94,7055,160,30,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 35 300,3125.53,7070,160,35,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 40 300,3367.27,7062,160,40,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 45 300,3700.31,7096,160,45,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 50 300,3864.08,7112,160,50,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 55 300,4081.84,7049,160,55,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 60 300,4335.02,7094,160,60,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 65 300,4555.8,7094,160,65,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 70 300,4848.99,7112,160,70,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 75 300,5074.11,7104,160,75,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 80 300,5998.46,7112,160,80,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 85 300,6260.41,7145,160,85,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 90 300,6502.45,7144,160,90,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 95 300,6842.78,7140,160,95,300
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 100 300,7181.82,7139,160,100,300
sol_optimas,299,44551.0,TABU_CICLOS 160 5 300,953.823,49943,160,5,300
sol_optimas,299,44551.0,TABU_CICLOS 160 10 300,1678.81,50819,160,10,300
sol_optimas,299,44551.0,TABU_CICLOS 160 15 300,2343.46,51061,160,15,300
sol_optimas,299,44551.0,TABU_CICLOS 160 20 300,3113.16,50443,160,20,300
sol_optimas,299,44551.0,TABU_CICLOS 160 25 300,3913.7,50063,160,25,300
sol_optimas,299,44551.0,TABU_CICLOS 160 30 300,4728.67,51701,160,30,300
sol_optimas,299,44551.0,TABU_CICLOS 160 35 300,5769.22,51438,160,35,300
sol_optimas,299,44551.0,TABU_CICLOS 160 40 300,6712.65,51747,160,40,300
sol_optimas,299,44551.0,TABU_CICLOS 160 45 300,7244.24,51747,160,45,300
sol_optimas,299,44551.0,TABU_CICLOS 160 50 300,8594.81,51798,160,50,300
sol_optimas,299,44551.0,TABU_CICLOS 160 55 300,8464.17,49766,160,55,300
sol_optimas,299,44551.0,TABU_CICLOS 160 60 300,9273.95,50639,160,60,300
sol_optimas,299,44551.0,TABU_CICLOS 160 65 300,9732.95,50615,160,65,300
sol_optimas,299,44551.0,TABU_CICLOS 160 70 300,10440.7,50639,160,70,300
sol_optimas,299,44551.0,TABU_CICLOS 160 75 300,11497.0,50567,160,75,300
sol_optimas,299,44551.0,TABU_CICLOS 160 80 300,13592.1,51789,160,80,300
sol_optimas,299,44551.0,TABU_CICLOS 160 85 300,13897.1,51789,160,85,300
sol_optimas,299,44551.0,TABU_CICLOS 160 90 300,14827.3,51789,160,90,300
sol_optimas,299,44551.0,TABU_CICLOS 160 95 300,15910.1,51789,160,95,300
sol_optimas,299,44551.0,TABU_CICLOS 160 100 300,16652.0,51789,160,100,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 5 300,435.822,50877,160,5,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 10 300,557.632,51836,160,10,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 15 300,563.439,51254,160,15,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 20 300,637.993,50680,160,20,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 25 300,696.872,50168,160,25,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 30 300,772.331,51802,160,30,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 35 300,863.701,51377,160,35,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 40 300,905.699,51789,160,40,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 45 300,984.036,51789,160,45,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 50 300,1068.52,51845,160,50,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 55 300,1093.42,49927,160,55,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 60 300,1159.1,50806,160,60,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 65 300,1227.08,50675,160,65,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 70 300,1310.58,50675,160,70,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 75 300,1500.36,50603,160,75,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 80 300,1582.97,51845,160,80,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 85 300,1632.43,52001,160,85,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 90 300,1694.05,51789,160,90,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 95 300,1773.61,51789,160,95,300
sol_optimas,299,44551.0,TABU_ESTRUCTURA 160 100 300,1846.11,51789,160,100,300
