dataset,n,m,metodo,tiempo,costo
grafo-euleriano,35,595.0,GA,1.1428218,11860
grafo-euleriano,36,630.0,INS,0.1134614,13040
grafo-euleriano,36,630.0,AGM,0.0912864,13978
grafo-euleriano,36,630.0,GA,1.2189428000000002,12646
grafo-euleriano,37,666.0,INS,0.1522434,13882
grafo-euleriano,37,666.0,AGM,0.1057312,15336
grafo-euleriano,37,666.0,GA,2.2165222,13442
grafo-euleriano,38,703.0,INS,0.12956099999999998,15686
grafo-euleriano,38,703.0,AGM,0.095606,16985
grafo-euleriano,38,703.0,GA,1.3097306,15461
grafo-euleriano,39,741.0,INS,0.1348916,13538
grafo-euleriano,39,741.0,AGM,0.1259978,14784
grafo-euleriano,39,741.0,GA,1.6052746,13079
grafo-euleriano,40,780.0,INS,0.199235,17063
grafo-euleriano,40,780.0,AGM,0.12684679999999998,18603
grafo-euleriano,40,780.0,GA,1.3368922,17040
grafo-euleriano,41,820.0,INS,0.16720600000000002,21217
grafo-euleriano,41,820.0,AGM,0.1293708,23063
grafo-euleriano,41,820.0,GA,1.6229780000000003,21111
grafo-euleriano,42,861.0,INS,0.1808072,13961
grafo-euleriano,42,861.0,AGM,0.1271574,14936
grafo-euleriano,42,861.0,GA,2.395186,13554
grafo-euleriano,43,903.0,INS,0.24793919999999997,13397
grafo-euleriano,43,903.0,AGM,0.1357804,14832
grafo-euleriano,43,903.0,GA,1.474732,13321
grafo-euleriano,44,946.0,INS,0.186073,23363
grafo-euleriano,44,946.0,AGM,0.1296734,24647
grafo-euleriano,44,946.0,GA,2.221108,22502
grafo-euleriano,45,990.0,INS,0.22010519999999997,10770
grafo-euleriano,45,990.0,AGM,0.14019359999999997,11875
grafo-euleriano,45,990.0,GA,2.180694,10772
grafo-euleriano,46,1035.0,INS,0.21767140000000001,19857
grafo-euleriano,46,1035.0,AGM,0.1444646,22728
grafo-euleriano,46,1035.0,GA,2.2488379999999997,19769
grafo-euleriano,47,1081.0,INS,0.22251400000000002,10845
grafo-euleriano,47,1081.0,AGM,0.1748966,11984
grafo-euleriano,47,1081.0,GA,2.7832820000000003,10676
grafo-euleriano,48,1128.0,INS,0.2774598,26154
grafo-euleriano,48,1128.0,AGM,0.1790032,27372
grafo-euleriano,48,1128.0,GA,3.0516180000000004,25423
grafo-euleriano,49,1176.0,INS,0.3027966,12681
grafo-euleriano,49,1176.0,AGM,0.1834868,13725
grafo-euleriano,49,1176.0,GA,2.718232,12348
grafo-euleriano,50,1225.0,INS,0.2800428,13283
grafo-euleriano,50,1225.0,AGM,0.20058959999999998,14886
grafo-euleriano,50,1225.0,GA,2.9183999999999997,12956
grafo-euleriano,51,1275.0,INS,0.2472186,23592
grafo-euleriano,51,1275.0,AGM,0.2057124,27157
grafo-euleriano,51,1275.0,GA,2.328102,23225
grafo-euleriano,52,1326.0,INS,0.3273062,11942
grafo-euleriano,52,1326.0,AGM,0.1922954,13718
grafo-euleriano,52,1326.0,GA,3.4088840000000005,11810
grafo-euleriano,53,1378.0,INS,0.38167,26885
grafo-euleriano,53,1378.0,AGM,0.20362779999999997,30514
grafo-euleriano,53,1378.0,GA,3.5381739999999993,26733
grafo-euleriano,54,1431.0,INS,0.350554,23096
grafo-euleriano,54,1431.0,AGM,0.191618,26371
grafo-euleriano,54,1431.0,GA,3.42743,22757
grafo-euleriano,55,1485.0,INS,0.382145,28089
grafo-euleriano,55,1485.0,AGM,0.18143380000000003,30431
grafo-euleriano,55,1485.0,GA,3.6978999999999997,27469
grafo-euleriano,56,1540.0,INS,0.3283202,17479
grafo-euleriano,56,1540.0,AGM,0.2758854,20107
grafo-euleriano,56,1540.0,GA,4.496924,17141
grafo-euleriano,57,1596.0,INS,0.39022579999999996,22412
grafo-euleriano,57,1596.0,AGM,0.23667119999999997,24827
grafo-euleriano,57,1596.0,GA,4.532553999999999,21525
grafo-euleriano,58,1653.0,INS,0.4257906,22133
grafo-euleriano,58,1653.0,AGM,0.2170454,23885
grafo-euleriano,58,1653.0,GA,3.192852,21102
grafo-euleriano,59,1711.0,INS,0.3496022,15258
grafo-euleriano,59,1711.0,AGM,0.23739539999999998,16895
grafo-euleriano,59,1711.0,GA,3.9774819999999997,14960
grafo-euleriano,60,1770.0,INS,0.4787802,29883
grafo-euleriano,60,1770.0,AGM,0.2797968,33524
grafo-euleriano,60,1770.0,GA,4.398682000000001,29825
grafo-euleriano,61,1830.0,INS,0.42351659999999997,21259
grafo-euleriano,61,1830.0,AGM,0.23248539999999998,23579
grafo-euleriano,61,1830.0,GA,4.087032,20843
grafo-euleriano,62,1891.0,INS,0.40753199999999995,31406
grafo-euleriano,62,1891.0,AGM,0.2760368,35465
grafo-euleriano,62,1891.0,GA,4.683808,30671
grafo-euleriano,63,1953.0,INS,0.4790898,16350
grafo-euleriano,63,1953.0,AGM,0.30162100000000003,18544
grafo-euleriano,63,1953.0,GA,5.327916,15963
grafo-euleriano,64,2016.0,INS,0.6484224000000001,26977
grafo-euleriano,64,2016.0,AGM,0.272242,30331
grafo-euleriano,64,2016.0,GA,4.683744,26378
grafo-euleriano,65,2080.0,INS,0.7007894,21231
grafo-euleriano,65,2080.0,AGM,0.3055832,24056
grafo-euleriano,65,2080.0,GA,5.73535,20851
grafo-euleriano,66,2145.0,INS,0.48917920000000004,30382
grafo-euleriano,66,2145.0,AGM,0.3778614,35424
grafo-euleriano,66,2145.0,GA,6.1017719999999995,30019
grafo-euleriano,67,2211.0,INS,0.4767434,31742
grafo-euleriano,67,2211.0,AGM,0.31028599999999995,35041
grafo-euleriano,67,2211.0,GA,3.9518940000000002,30574
grafo-euleriano,68,2278.0,INS,0.4894806,25740
grafo-euleriano,68,2278.0,AGM,0.2777914,28662
grafo-euleriano,68,2278.0,GA,5.761095999999999,25327
grafo-euleriano,69,2346.0,INS,0.7497332,31146
grafo-euleriano,69,2346.0,AGM,0.372977,35261
grafo-euleriano,69,2346.0,GA,5.900980000000001,30806
grafo-euleriano,70,2415.0,INS,0.5814986,23225
grafo-euleriano,70,2415.0,AGM,0.2815482,27758
grafo-euleriano,70,2415.0,GA,5.89751,22340
grafo-euleriano,71,2485.0,INS,0.6739406,17732
grafo-euleriano,71,2485.0,AGM,0.28951160000000004,19969
grafo-euleriano,71,2485.0,GA,4.788686,17233
grafo-euleriano,72,2556.0,INS,0.6447458,35371
grafo-euleriano,72,2556.0,AGM,0.3456064,41050
grafo-euleriano,72,2556.0,GA,7.587518,34648
grafo-euleriano,73,2628.0,INS,0.7798028,20769
grafo-euleriano,73,2628.0,AGM,0.3983078,23243
grafo-euleriano,73,2628.0,GA,7.456038000000001,20569
grafo-euleriano,74,2701.0,INS,1.1646636,39379
grafo-euleriano,74,2701.0,AGM,0.3910218,41181
grafo-euleriano,74,2701.0,GA,8.01898,38257
grafo-euleriano,75,2775.0,INS,0.8462394,34042
grafo-euleriano,75,2775.0,AGM,0.4147532,40028
grafo-euleriano,75,2775.0,GA,7.14252,33351
grafo-euleriano,76,2850.0,INS,0.9340606000000001,22911
grafo-euleriano,76,2850.0,AGM,0.41010660000000004,25334
grafo-euleriano,76,2850.0,GA,6.954905999999999,22367
grafo-euleriano,77,2926.0,INS,1.1945142,40896
grafo-euleriano,77,2926.0,AGM,0.40560540000000006,46777
grafo-euleriano,77,2926.0,GA,9.672135999999998,40130
grafo-euleriano,78,3003.0,INS,0.7897866,34021
grafo-euleriano,78,3003.0,AGM,0.3530714,38942
grafo-euleriano,78,3003.0,GA,8.212076,33139
grafo-euleriano,79,3081.0,INS,0.8912505999999999,35045
grafo-euleriano,79,3081.0,AGM,0.5064664000000001,39245
grafo-euleriano,79,3081.0,GA,7.027082,34412
grafo-euleriano,80,3160.0,INS,1.1266656000000002,19697
grafo-euleriano,80,3160.0,AGM,0.41854820000000004,22472
grafo-euleriano,80,3160.0,GA,7.198792,19516
grafo-euleriano,81,3240.0,INS,1.1680902,33213
grafo-euleriano,81,3240.0,AGM,0.4506118,38633
grafo-euleriano,81,3240.0,GA,7.866916000000001,32309
grafo-euleriano,82,3321.0,INS,1.1813534,18493
grafo-euleriano,82,3321.0,AGM,0.42341100000000004,20294
grafo-euleriano,82,3321.0,GA,7.708552,17983
grafo-euleriano,83,3403.0,INS,1.1081804,27981
grafo-euleriano,83,3403.0,AGM,0.45512040000000004,32467
grafo-euleriano,83,3403.0,GA,10.753852,27291
grafo-euleriano,84,3486.0,INS,1.4351642,38324
grafo-euleriano,84,3486.0,AGM,0.4407898,42746
grafo-euleriano,84,3486.0,GA,7.934457999999999,37183
grafo-euleriano,85,3570.0,INS,0.8976029999999999,33101
grafo-euleriano,85,3570.0,AGM,0.5475638,38045
grafo-euleriano,85,3570.0,GA,9.949197999999999,32553
grafo-euleriano,86,3655.0,INS,1.3426960000000001,32400
grafo-euleriano,86,3655.0,AGM,0.517467,36380
grafo-euleriano,86,3655.0,GA,8.77262,31576
grafo-euleriano,87,3741.0,INS,1.5200994,27493
grafo-euleriano,87,3741.0,AGM,0.4797585999999999,30998
grafo-euleriano,87,3741.0,GA,9.216318,26801
grafo-euleriano,88,3828.0,INS,1.2021718,33872
grafo-euleriano,88,3828.0,AGM,0.43896860000000004,38037
grafo-euleriano,88,3828.0,GA,11.82762,33038
grafo-euleriano,89,3916.0,INS,1.20094,37583
grafo-euleriano,89,3916.0,AGM,0.5017244,44311
grafo-euleriano,89,3916.0,GA,13.356316000000001,36856
grafo-euleriano,90,4005.0,INS,1.3262585999999998,45787
grafo-euleriano,90,4005.0,AGM,0.5942035999999999,51501
grafo-euleriano,90,4005.0,GA,8.640924,44730
grafo-euleriano,91,4095.0,INS,1.277498,25357
grafo-euleriano,91,4095.0,AGM,0.5893574,28368
grafo-euleriano,91,4095.0,GA,9.242197999999998,24802
grafo-euleriano,92,4186.0,INS,1.4974219999999998,40637
grafo-euleriano,92,4186.0,AGM,0.626982,46131
grafo-euleriano,92,4186.0,GA,16.57092,40136
grafo-euleriano,93,4278.0,INS,2.0675499999999998,34948
grafo-euleriano,93,4278.0,AGM,0.6025729999999999,38809
grafo-euleriano,93,4278.0,GA,11.277222,34199
grafo-euleriano,94,4371.0,INS,2.005844,42990
grafo-euleriano,94,4371.0,AGM,0.643912,48364
grafo-euleriano,94,4371.0,GA,12.04148,42519
