dataset,n,m,metodo,tiempo,costo
grafo-propio,37,666.0,TABU_CICLOS 160 30 300,69.69003333333335,1682
grafo-propio,37,666.0,TABU_ESTRUCTURA 80 10 200,19.316033333333333,1748
grafo-propio,38,703.0,TABU_CICLOS 160 30 300,82.4529,1822
grafo-propio,38,703.0,TABU_ESTRUCTURA 80 10 200,20.598466666666667,1859
grafo-propio,39,741.0,TABU_CICLOS 160 30 300,79.07503333333334,1935
grafo-propio,39,741.0,TABU_ESTRUCTURA 80 10 200,20.614733333333334,1977
grafo-propio,40,780.0,TABU_CICLOS 160 30 300,80.15186666666666,1610
grafo-propio,40,780.0,TABU_ESTRUCTURA 80 10 200,22.630233333333333,1647
grafo-propio,41,820.0,TABU_CICLOS 160 30 300,86.31296666666667,1620
grafo-propio,41,820.0,TABU_ESTRUCTURA 80 10 200,22.24406666666667,1624
grafo-propio,42,861.0,TABU_CICLOS 160 30 300,89.2384,2197
grafo-propio,42,861.0,TABU_ESTRUCTURA 80 10 200,26.257766666666665,2197
grafo-propio,43,903.0,TABU_CICLOS 160 30 300,93.39623333333333,1581
grafo-propio,43,903.0,TABU_ESTRUCTURA 80 10 200,26.810599999999997,1668
grafo-propio,44,946.0,TABU_CICLOS 160 30 300,95.77786666666667,1128
grafo-propio,44,946.0,TABU_ESTRUCTURA 80 10 200,26.307166666666664,1217
grafo-propio,45,990.0,TABU_CICLOS 160 30 300,100.6487,2550
grafo-propio,45,990.0,TABU_ESTRUCTURA 80 10 200,26.9198,2636
grafo-propio,46,1035.0,TABU_CICLOS 160 30 300,114.75466666666667,1530
grafo-propio,46,1035.0,TABU_ESTRUCTURA 80 10 200,33.725966666666665,1564
grafo-propio,47,1081.0,TABU_CICLOS 160 30 300,112.87466666666666,1978
grafo-propio,47,1081.0,TABU_ESTRUCTURA 80 10 200,32.8262,2059
grafo-propio,48,1128.0,TABU_CICLOS 160 30 300,122.57,1759
grafo-propio,48,1128.0,TABU_ESTRUCTURA 80 10 200,35.33963333333333,1881
grafo-propio,49,1176.0,TABU_CICLOS 160 30 300,122.654,2697
grafo-propio,49,1176.0,TABU_ESTRUCTURA 80 10 200,33.548,2814
grafo-propio,50,1225.0,TABU_CICLOS 160 30 300,125.38366666666667,1479
grafo-propio,50,1225.0,TABU_ESTRUCTURA 80 10 200,39.6653,1580
grafo-propio,51,1275.0,TABU_CICLOS 160 30 300,131.331,1049
grafo-propio,51,1275.0,TABU_ESTRUCTURA 80 10 200,42.664966666666665,1089
grafo-propio,52,1326.0,TABU_CICLOS 160 30 300,143.4043333333333,2197
grafo-propio,52,1326.0,TABU_ESTRUCTURA 80 10 200,38.733599999999996,2268
grafo-propio,53,1378.0,TABU_CICLOS 160 30 300,141.702,2681
grafo-propio,53,1378.0,TABU_ESTRUCTURA 80 10 200,38.39953333333334,2750
grafo-propio,54,1431.0,TABU_CICLOS 160 30 300,151.00666666666666,2889
grafo-propio,54,1431.0,TABU_ESTRUCTURA 80 10 200,43.12266666666667,2920
grafo-propio,55,1485.0,TABU_CICLOS 160 30 300,153.689,2173
grafo-propio,55,1485.0,TABU_ESTRUCTURA 80 10 200,43.950633333333336,2296
grafo-propio,56,1540.0,TABU_CICLOS 160 30 300,160.647,2484
grafo-propio,56,1540.0,TABU_ESTRUCTURA 80 10 200,47.42146666666667,2592
grafo-propio,57,1596.0,TABU_CICLOS 160 30 300,170.85,1952
grafo-propio,57,1596.0,TABU_ESTRUCTURA 80 10 200,49.777166666666666,1979
grafo-propio,58,1653.0,TABU_CICLOS 160 30 300,176.61866666666666,2985
grafo-propio,58,1653.0,TABU_ESTRUCTURA 80 10 200,50.5719,3104
grafo-propio,59,1711.0,TABU_CICLOS 160 30 300,183.80433333333335,2191
grafo-propio,59,1711.0,TABU_ESTRUCTURA 80 10 200,50.031299999999995,2284
grafo-propio,60,1770.0,TABU_CICLOS 160 30 300,196.2703333333333,2023
grafo-propio,60,1770.0,TABU_ESTRUCTURA 80 10 200,51.9809,2213
grafo-propio,61,1830.0,TABU_CICLOS 160 30 300,198.07533333333333,2046
grafo-propio,61,1830.0,TABU_ESTRUCTURA 80 10 200,52.4038,2098
grafo-propio,62,1891.0,TABU_CICLOS 160 30 300,203.0873333333333,2051
grafo-propio,62,1891.0,TABU_ESTRUCTURA 80 10 200,58.32686666666666,2214
grafo-propio,63,1953.0,TABU_CICLOS 160 30 300,214.49433333333332,2181
grafo-propio,63,1953.0,TABU_ESTRUCTURA 80 10 200,57.619233333333334,2295
grafo-propio,64,2016.0,TABU_CICLOS 160 30 300,211.764,2992
grafo-propio,64,2016.0,TABU_ESTRUCTURA 80 10 200,57.19473333333334,3081
grafo-propio,65,2080.0,TABU_CICLOS 160 30 300,221.093,3102
grafo-propio,65,2080.0,TABU_ESTRUCTURA 80 10 200,60.25896666666667,3184
grafo-propio,66,2145.0,TABU_CICLOS 160 30 300,230.51733333333334,1944
grafo-propio,66,2145.0,TABU_ESTRUCTURA 80 10 200,64.52086666666666,2087
grafo-propio,67,2211.0,TABU_CICLOS 160 30 300,240.186,3032
grafo-propio,67,2211.0,TABU_ESTRUCTURA 80 10 200,63.40103333333334,3202
grafo-propio,68,2278.0,TABU_CICLOS 160 30 300,250.083,2318
