dataset,n,m,metodo,tiempo,costo,gap,tp
sol_optimas,100,4950.0,TABU_CICLOS 160 25 300,299.116,22783,6.992580069503134,TSP_INS
sol_optimas,100,4950.0,TABU_ESTRUCTURA 160 25 300,98.5722,22108,3.822673053442287,TSP_INS
sol_optimas,535,142845.0,TABU_CICLOS 160 25 300,14837.8,222273,9.86753002817457,TSP_INS
sol_optimas,535,142845.0,TABU_ESTRUCTURA 160 25 300,3201.6,222273,9.86753002817457,TSP_INS
sol_optimas,318,50403.0,TABU_CICLOS 160 25 300,5526.27,44625,6.176687525280158,TSP_INS
sol_optimas,318,50403.0,TABU_ESTRUCTURA 160 25 300,964.255,45281,7.737514573270829,TSP_INS
sol_optimas,575,165025.0,TABU_CICLOS 160 25 300,19932.0,7289,7.6184851616713445,TSP_INS
sol_optimas,575,165025.0,TABU_ESTRUCTURA 160 25 300,3450.93,7353,8.563413553816616,TSP_INS
sol_optimas,100,4950.0,TABU_CICLOS 160 25 300,289.352,23708,7.431575131411989,TSP_INS
sol_optimas,100,4950.0,TABU_ESTRUCTURA 160 25 300,97.6753,22981,4.137212253036068,TSP_INS
sol_optimas,48,1128.0,TABU_CICLOS 160 25 300,66.4366,10883,2.3993225442228123,TSP_INS
sol_optimas,48,1128.0,TABU_ESTRUCTURA 160 25 300,23.3755,10845,2.0417764395935336,TSP_INS
sol_optimas,22,231.0,TABU_CICLOS 160 25 300,12.5008,7013,0.0,TSP_INS
sol_optimas,22,231.0,TABU_ESTRUCTURA 160 25 300,5.54346,7100,1.240553258234712,TSP_INS
sol_optimas,493,121278.0,TABU_CICLOS 160 25 300,12939.1,38212,9.170904519741725,TSP_INS
sol_optimas,493,121278.0,TABU_ESTRUCTURA 160 25 300,2407.26,38507,10.013713502085594,TSP_INS
sol_optimas,100,4950.0,TABU_CICLOS 160 25 300,329.747,8664,9.532237673830608,TSP_INS
sol_optimas,100,4950.0,TABU_ESTRUCTURA 160 25 300,97.1604,8493,7.370417193426036,TSP_INS
