dataset,n,m,metodo,tiempo,costo
peor-caso-ga,68,2278.0,AGM,0.4967,1000067
peor-caso-ga,68,2278.0,GA,3.5383,1000067
peor-caso-ga,69,2346.0,INS,0.2732,71
peor-caso-ga,69,2346.0,AGM,0.1997,1000068
peor-caso-ga,69,2346.0,GA,6.9962,1000068
peor-caso-ga,70,2415.0,INS,0.3304,72
peor-caso-ga,70,2415.0,AGM,0.2095,1000069
peor-caso-ga,70,2415.0,GA,3.5722,1000069
peor-caso-ga,71,2485.0,INS,0.2978,73
peor-caso-ga,71,2485.0,AGM,0.2189,1000070
peor-caso-ga,71,2485.0,GA,7.1983,1000070
peor-caso-ga,72,2556.0,INS,0.3146,74
peor-caso-ga,72,2556.0,AGM,0.2199,1000071
peor-caso-ga,72,2556.0,GA,3.144,1000071
peor-caso-ga,73,2628.0,INS,0.4773,75
peor-caso-ga,73,2628.0,AGM,0.2716,1000072
peor-caso-ga,73,2628.0,GA,3.1161,1000072
peor-caso-ga,74,2701.0,INS,0.3208,76
peor-caso-ga,74,2701.0,AGM,0.2996,1000073
peor-caso-ga,74,2701.0,GA,3.351,1000073
peor-caso-ga,75,2775.0,INS,0.3259,77
peor-caso-ga,75,2775.0,AGM,0.4961,1000074
peor-caso-ga,75,2775.0,GA,3.2392,1000074
peor-caso-ga,76,2850.0,INS,0.4487,78
peor-caso-ga,76,2850.0,AGM,0.2715,1000075
peor-caso-ga,76,2850.0,GA,3.406,1000075
peor-caso-ga,77,2926.0,INS,0.3579,79
peor-caso-ga,77,2926.0,AGM,0.2434,1000076
peor-caso-ga,77,2926.0,GA,5.5228,1000076
peor-caso-ga,78,3003.0,INS,0.5724,80
peor-caso-ga,78,3003.0,AGM,0.347,1000077
peor-caso-ga,78,3003.0,GA,9.9915,1000077
peor-caso-ga,79,3081.0,INS,0.5156,81
peor-caso-ga,79,3081.0,AGM,0.2528,1000078
peor-caso-ga,79,3081.0,GA,4.9683,1000078
peor-caso-ga,80,3160.0,INS,0.4344,82
peor-caso-ga,80,3160.0,AGM,0.3132,1000079
peor-caso-ga,80,3160.0,GA,10.3099,1000079
peor-caso-ga,81,3240.0,INS,0.4011,83
peor-caso-ga,81,3240.0,AGM,0.2903,1000080
peor-caso-ga,81,3240.0,GA,6.5944,1000080
peor-caso-ga,82,3321.0,INS,0.538,84
peor-caso-ga,82,3321.0,AGM,0.2649,1000081
peor-caso-ga,82,3321.0,GA,5.3509,1000081
peor-caso-ga,83,3403.0,INS,0.4283,85
peor-caso-ga,83,3403.0,AGM,0.2466,1000082
peor-caso-ga,83,3403.0,GA,4.792,1000082
peor-caso-ga,84,3486.0,INS,0.4512,86
peor-caso-ga,84,3486.0,AGM,0.3764,1000083
peor-caso-ga,84,3486.0,GA,4.3063,1000083
peor-caso-ga,85,3570.0,INS,1.7123,87
peor-caso-ga,85,3570.0,AGM,0.3152,1000084
peor-caso-ga,85,3570.0,GA,5.0169,1000084
peor-caso-ga,86,3655.0,INS,0.7985,88
peor-caso-ga,86,3655.0,AGM,0.3372,1000085
peor-caso-ga,86,3655.0,GA,5.2472,1000085
peor-caso-ga,87,3741.0,INS,0.4902,89
peor-caso-ga,87,3741.0,AGM,1.0157,1000086
peor-caso-ga,87,3741.0,GA,7.4287,1000086
peor-caso-ga,88,3828.0,INS,2.6375,90
peor-caso-ga,88,3828.0,AGM,0.5467,1000087
peor-caso-ga,88,3828.0,GA,10.3292,1000087
peor-caso-ga,89,3916.0,INS,0.6391,91
peor-caso-ga,89,3916.0,AGM,0.943,1000088
peor-caso-ga,89,3916.0,GA,6.339,1000088
peor-caso-ga,90,4005.0,INS,0.7823,92
