dataset,n,m,metodo,tiempo,costo
grafo-propio,37,666.0,TABU_CICLOS 160 30 300,68.0561,357
grafo-propio,37,666.0,TABU_ESTRUCTURA 80 10 200,18.2166,419
grafo-propio,38,703.0,TABU_CICLOS 160 30 300,73.92043333333334,412
grafo-propio,38,703.0,TABU_ESTRUCTURA 80 10 200,21.0432,439
grafo-propio,39,741.0,TABU_CICLOS 160 30 300,74.66290000000001,327
grafo-propio,39,741.0,TABU_ESTRUCTURA 80 10 200,26.883966666666666,372
grafo-propio,40,780.0,TABU_CICLOS 160 30 300,77.63093333333335,352
grafo-propio,40,780.0,TABU_ESTRUCTURA 80 10 200,25.024900000000002,386
grafo-propio,41,820.0,TABU_CICLOS 160 30 300,91.07766666666664,287
grafo-propio,41,820.0,TABU_ESTRUCTURA 80 10 200,24.5568,387
grafo-propio,42,861.0,TABU_CICLOS 160 30 300,87.06426666666668,308
grafo-propio,42,861.0,TABU_ESTRUCTURA 80 10 200,24.1677,410
grafo-propio,43,903.0,TABU_CICLOS 160 30 300,89.74226666666668,280
grafo-propio,43,903.0,TABU_ESTRUCTURA 80 10 200,26.070766666666668,508
grafo-propio,44,946.0,TABU_CICLOS 160 30 300,93.91120000000001,418
grafo-propio,44,946.0,TABU_ESTRUCTURA 80 10 200,30.132,687
grafo-propio,45,990.0,TABU_CICLOS 160 30 300,103.59276666666666,348
grafo-propio,45,990.0,TABU_ESTRUCTURA 80 10 200,28.737233333333336,423
grafo-propio,46,1035.0,TABU_CICLOS 160 30 300,106.47996666666666,313
grafo-propio,46,1035.0,TABU_ESTRUCTURA 80 10 200,35.96463333333333,352
grafo-propio,47,1081.0,TABU_CICLOS 160 30 300,111.63866666666667,293
grafo-propio,47,1081.0,TABU_ESTRUCTURA 80 10 200,31.21806666666667,358
grafo-propio,48,1128.0,TABU_CICLOS 160 30 300,112.28666666666668,267
grafo-propio,48,1128.0,TABU_ESTRUCTURA 80 10 200,34.71646666666667,452
grafo-propio,49,1176.0,TABU_CICLOS 160 30 300,115.66366666666666,335
grafo-propio,49,1176.0,TABU_ESTRUCTURA 80 10 200,40.589466666666674,408
grafo-propio,50,1225.0,TABU_CICLOS 160 30 300,137.811,275
grafo-propio,50,1225.0,TABU_ESTRUCTURA 80 10 200,38.083999999999996,438
grafo-propio,51,1275.0,TABU_CICLOS 160 30 300,130.57433333333333,226
grafo-propio,51,1275.0,TABU_ESTRUCTURA 80 10 200,38.04476666666667,366
grafo-propio,52,1326.0,TABU_CICLOS 160 30 300,142.21366666666668,380
grafo-propio,52,1326.0,TABU_ESTRUCTURA 80 10 200,40.4666,414
grafo-propio,53,1378.0,TABU_CICLOS 160 30 300,154.24833333333333,316
grafo-propio,53,1378.0,TABU_ESTRUCTURA 80 10 200,46.48646666666667,457
grafo-propio,54,1431.0,TABU_CICLOS 160 30 300,152.393,332
grafo-propio,54,1431.0,TABU_ESTRUCTURA 80 10 200,44.689233333333334,452
grafo-propio,55,1485.0,TABU_CICLOS 160 30 300,161.01133333333334,377
grafo-propio,55,1485.0,TABU_ESTRUCTURA 80 10 200,47.24636666666667,457
grafo-propio,56,1540.0,TABU_CICLOS 160 30 300,168.95,425
grafo-propio,56,1540.0,TABU_ESTRUCTURA 80 10 200,51.010266666666666,509
grafo-propio,57,1596.0,TABU_CICLOS 160 30 300,181.63300000000004,350
grafo-propio,57,1596.0,TABU_ESTRUCTURA 80 10 200,53.85063333333333,543
grafo-propio,58,1653.0,TABU_CICLOS 160 30 300,182.11066666666667,323
grafo-propio,58,1653.0,TABU_ESTRUCTURA 80 10 200,54.3259,385
grafo-propio,59,1711.0,TABU_CICLOS 160 30 300,193.71566666666664,359
grafo-propio,59,1711.0,TABU_ESTRUCTURA 80 10 200,55.31346666666667,531
grafo-propio,60,1770.0,TABU_CICLOS 160 30 300,195.505,363
grafo-propio,60,1770.0,TABU_ESTRUCTURA 80 10 200,55.3629,537
grafo-propio,61,1830.0,TABU_CICLOS 160 30 300,199.16600000000003,311
grafo-propio,61,1830.0,TABU_ESTRUCTURA 80 10 200,57.95333333333334,395
grafo-propio,62,1891.0,TABU_CICLOS 160 30 300,216.64633333333336,315
grafo-propio,62,1891.0,TABU_ESTRUCTURA 80 10 200,59.7714,377
grafo-propio,63,1953.0,TABU_CICLOS 160 30 300,212.596,373
grafo-propio,63,1953.0,TABU_ESTRUCTURA 80 10 200,63.051700000000004,463
grafo-propio,64,2016.0,TABU_CICLOS 160 30 300,227.07333333333335,357
grafo-propio,64,2016.0,TABU_ESTRUCTURA 80 10 200,66.75953333333334,538
grafo-propio,65,2080.0,TABU_CICLOS 160 30 300,235.69233333333332,297
grafo-propio,65,2080.0,TABU_ESTRUCTURA 80 10 200,67.00356666666666,348
grafo-propio,66,2145.0,TABU_CICLOS 160 30 300,236.87966666666668,286
grafo-propio,66,2145.0,TABU_ESTRUCTURA 80 10 200,69.8945,458
grafo-propio,67,2211.0,TABU_CICLOS 160 30 300,249.45466666666667,340
grafo-propio,67,2211.0,TABU_ESTRUCTURA 80 10 200,70.50943333333333,455
grafo-propio,68,2278.0,TABU_CICLOS 160 30 300,260.4873333333333,382
grafo-propio,68,2278.0,TABU_ESTRUCTURA 80 10 200,73.08076666666666,595
grafo-propio,69,2346.0,TABU_CICLOS 160 30 300,274.2056666666667,371
grafo-propio,69,2346.0,TABU_ESTRUCTURA 80 10 200,79.07456666666667,461
grafo-propio,70,2415.0,TABU_CICLOS 160 30 300,277.09833333333336,386
grafo-propio,70,2415.0,TABU_ESTRUCTURA 80 10 200,76.82893333333334,447
grafo-propio,71,2485.0,TABU_CICLOS 160 30 300,281.71166666666664,293
grafo-propio,71,2485.0,TABU_ESTRUCTURA 80 10 200,81.71723333333334,421
grafo-propio,72,2556.0,TABU_CICLOS 160 30 300,302.172,308
grafo-propio,72,2556.0,TABU_ESTRUCTURA 80 10 200,85.50603333333333,381
grafo-propio,73,2628.0,TABU_CICLOS 160 30 300,327.189,481
grafo-propio,73,2628.0,TABU_ESTRUCTURA 80 10 200,86.0302,461
grafo-propio,74,2701.0,TABU_CICLOS 160 30 300,333.1256666666667,390
grafo-propio,74,2701.0,TABU_ESTRUCTURA 80 10 200,90.43580000000001,451
grafo-propio,75,2775.0,TABU_CICLOS 160 30 300,327.892,325
grafo-propio,75,2775.0,TABU_ESTRUCTURA 80 10 200,91.3746,361
grafo-propio,76,2850.0,TABU_CICLOS 160 30 300,339.26466666666664,336
grafo-propio,76,2850.0,TABU_ESTRUCTURA 80 10 200,100.76386666666667,490
grafo-propio,77,2926.0,TABU_CICLOS 160 30 300,345.9926666666667,385
grafo-propio,77,2926.0,TABU_ESTRUCTURA 80 10 200,97.91536666666666,403
grafo-propio,78,3003.0,TABU_CICLOS 160 30 300,359.18266666666665,403
grafo-propio,78,3003.0,TABU_ESTRUCTURA 80 10 200,102.895,491
grafo-propio,79,3081.0,TABU_CICLOS 160 30 300,367.79833333333335,289
grafo-propio,79,3081.0,TABU_ESTRUCTURA 80 10 200,105.21866666666666,414
grafo-propio,80,3160.0,TABU_CICLOS 160 30 300,395.9676666666666,399
grafo-propio,80,3160.0,TABU_ESTRUCTURA 80 10 200,111.15666666666668,430
grafo-propio,81,3240.0,TABU_CICLOS 160 30 300,397.7796666666666,464
grafo-propio,81,3240.0,TABU_ESTRUCTURA 80 10 200,111.19833333333332,552
grafo-propio,82,3321.0,TABU_CICLOS 160 30 300,409.032,340
grafo-propio,82,3321.0,TABU_ESTRUCTURA 80 10 200,115.87433333333333,568
grafo-propio,83,3403.0,TABU_CICLOS 160 30 300,428.66900000000004,337
grafo-propio,83,3403.0,TABU_ESTRUCTURA 80 10 200,125.27366666666667,392
grafo-propio,84,3486.0,TABU_CICLOS 160 30 300,442.44533333333334,316
